Blocks,Total,Func,Module
0,18,"sqlite3Realloc","Enclave/sqlite3.o"
0,36,"sqlite3RefillIndex","Enclave/sqlite3.o"
0,7,"sqlite3ReleaseTempRange","Enclave/sqlite3.o"
0,8,"sqlite3ReleaseTempReg.part.0","Enclave/sqlite3.o"
0,11,"sqlite3ResetAllSchemasOfConnection","Enclave/sqlite3.o"
0,3,"sqlite3ResetOneSchema","Enclave/sqlite3.o"
0,7,"sqlite3ResolveExprListNames.part.0","Enclave/sqlite3.o"
0,14,"sqlite3ResolveExprNames","Enclave/sqlite3.o"
0,13,"sqlite3ResolveOrderGroupBy.isra.0","Enclave/sqlite3.o"
0,3,"sqlite3ResolvePartIdxLabel.part.0","Enclave/sqlite3.o"
0,6,"sqlite3ResolveSelfReference","Enclave/sqlite3.o"
0,8,"sqlite3ResultSetOfSelect","Enclave/sqlite3.o"
0,27,"sqlite3RollbackAll","Enclave/sqlite3.o"
0,8,"sqlite3RowSetInsert","Enclave/sqlite3.o"
0,4,"sqlite3RowidConstraint","Enclave/sqlite3.o"
0,938,"sqlite3RunParser","Enclave/sqlite3.o"
0,1,"sqlite3RunParser.cold","Enclave/sqlite3.o"
0,1,"sqlite3SafetyCheckSickOrOk.part.0","Enclave/sqlite3.o"
0,8,"sqlite3Savepoint","Enclave/sqlite3.o"
0,16,"sqlite3SchemaClear","Enclave/sqlite3.o"
0,6,"sqlite3SchemaToIndex.part.0","Enclave/sqlite3.o"
0,8,"sqlite3ScratchFree","Enclave/sqlite3.o"
0,11,"sqlite3ScratchMalloc","Enclave/sqlite3.o"
0,492,"sqlite3Select","Enclave/sqlite3.o"
0,23,"sqlite3SelectAddColumnTypeAndCollation.isra.0","Enclave/sqlite3.o"
0,23,"sqlite3SelectDup","Enclave/sqlite3.o"
0,9,"sqlite3SelectNew","Enclave/sqlite3.o"
0,13,"sqlite3SelectPrep","Enclave/sqlite3.o"
0,5,"sqlite3SetHasNullFlag","Enclave/sqlite3.o"
0,3,"sqlite3SetString","Enclave/sqlite3.o"
0,12,"sqlite3SrcListAppend","Enclave/sqlite3.o"
0,18,"sqlite3SrcListAppendFromTerm","Enclave/sqlite3.o"
0,9,"sqlite3SrcListAssignCursors","Enclave/sqlite3.o"
0,21,"sqlite3SrcListDelete","Enclave/sqlite3.o"
0,17,"sqlite3SrcListDup","Enclave/sqlite3.o"
0,15,"sqlite3SrcListEnlarge","Enclave/sqlite3.o"
0,8,"sqlite3SrcListIndexedBy.isra.0","Enclave/sqlite3.o"
0,3,"sqlite3SrcListLookup","Enclave/sqlite3.o"
0,57,"sqlite3StartTable","Enclave/sqlite3.o"
0,5,"sqlite3StrAccumAppend","Enclave/sqlite3.o"
0,4,"sqlite3StrAccumAppendAll","Enclave/sqlite3.o"
0,22,"sqlite3StrAccumEnlarge.part.0","Enclave/sqlite3.o"
0,6,"sqlite3StrAccumFinish","Enclave/sqlite3.o"
0,5,"sqlite3StrAccumReset","Enclave/sqlite3.o"
0,3,"sqlite3SystemError.part.0","Enclave/sqlite3.o"
0,17,"sqlite3TableAffinity","Enclave/sqlite3.o"
0,13,"sqlite3TableLock","Enclave/sqlite3.o"
0,12,"sqlite3TriggerColmask","Enclave/sqlite3.o"
0,18,"sqlite3TriggerList.isra.0","Enclave/sqlite3.o"
0,16,"sqlite3TriggersExist","Enclave/sqlite3.o"
0,7,"sqlite3TwoPartName","Enclave/sqlite3.o"
0,10,"sqlite3UniqueConstraint","Enclave/sqlite3.o"
0,311,"sqlite3Update","Enclave/sqlite3.o"
0,12,"sqlite3Utf16to8.constprop.0","Enclave/sqlite3.o"
0,10,"sqlite3Utf8Read","Enclave/sqlite3.o"
0,7,"sqlite3VListNameToNum","Enclave/sqlite3.o"
0,6,"sqlite3VMPrintf","Enclave/sqlite3.o"
0,380,"sqlite3VXPrintf","Enclave/sqlite3.o"
0,11,"sqlite3Vacuum","Enclave/sqlite3.o"
0,9,"sqlite3ValueBytes","Enclave/sqlite3.o"
0,6,"sqlite3ValueFree","Enclave/sqlite3.o"
0,7,"sqlite3ValueText","Enclave/sqlite3.o"
0,3,"sqlite3VdbeAddOp3","Enclave/sqlite3.o"
0,3,"sqlite3VdbeAddOp4Dup8.constprop.0","Enclave/sqlite3.o"
0,3,"sqlite3VdbeAddOp4Int","Enclave/sqlite3.o"
0,11,"sqlite3VdbeAddOpList.isra.0","Enclave/sqlite3.o"
0,8,"sqlite3VdbeAddParseSchemaOp","Enclave/sqlite3.o"
0,3,"sqlite3VdbeAllocUnpackedRecord","Enclave/sqlite3.o"
0,3,"sqlite3VdbeAppendP4","Enclave/sqlite3.o"
0,1,"sqlite3VdbeChangeEncoding.part.0","Enclave/sqlite3.o"
0,14,"sqlite3VdbeChangeP4","Enclave/sqlite3.o"
0,3,"sqlite3VdbeChangeToNoop.isra.0","Enclave/sqlite3.o"
0,19,"sqlite3VdbeClearObject","Enclave/sqlite3.o"
0,5,"sqlite3VdbeCreate","Enclave/sqlite3.o"
0,6,"sqlite3VdbeDelete.part.0","Enclave/sqlite3.o"
0,13,"sqlite3VdbeDeleteAuxData","Enclave/sqlite3.o"
0,10,"sqlite3VdbeEnter.isra.0","Enclave/sqlite3.o"
0,7,"sqlite3VdbeError","Enclave/sqlite3.o"
0,1803,"sqlite3VdbeExec","Enclave/sqlite3.o"
0,1,"sqlite3VdbeExec.cold","Enclave/sqlite3.o"
0,52,"sqlite3VdbeExpandSql","Enclave/sqlite3.o"
0,4,"sqlite3VdbeFinalize","Enclave/sqlite3.o"
0,3,"sqlite3VdbeFrameRestore","Enclave/sqlite3.o"
0,13,"sqlite3VdbeFreeCursor.isra.0","Enclave/sqlite3.o"
0,192,"sqlite3VdbeHalt","Enclave/sqlite3.o"
0,7,"sqlite3VdbeIntValue","Enclave/sqlite3.o"
0,5,"sqlite3VdbeIntegerAffinity.isra.0","Enclave/sqlite3.o"
0,1,"sqlite3VdbeLoadString","Enclave/sqlite3.o"
0,5,"sqlite3VdbeMakeLabel.isra.0","Enclave/sqlite3.o"
0,30,"sqlite3VdbeMakeReady","Enclave/sqlite3.o"
0,16,"sqlite3VdbeMemCast","Enclave/sqlite3.o"
0,1,"sqlite3VdbeMemClearAndResize.part.0","Enclave/sqlite3.o"
0,6,"sqlite3VdbeMemCopy","Enclave/sqlite3.o"
0,3,"sqlite3VdbeMemExpandBlob","Enclave/sqlite3.o"
0,8,"sqlite3VdbeMemFinalize","Enclave/sqlite3.o"
0,3,"sqlite3VdbeMemFromBtree","Enclave/sqlite3.o"
0,25,"sqlite3VdbeMemGrow","Enclave/sqlite3.o"
0,10,"sqlite3VdbeMemMakeWriteable","Enclave/sqlite3.o"
0,4,"sqlite3VdbeMemMove","Enclave/sqlite3.o"
0,5,"sqlite3VdbeMemNumerify","Enclave/sqlite3.o"
0,7,"sqlite3VdbeMemSetDouble","Enclave/sqlite3.o"
0,10,"sqlite3VdbeMemSetRowSet","Enclave/sqlite3.o"
0,66,"sqlite3VdbeMemSetStr","Enclave/sqlite3.o"
0,4,"sqlite3VdbeMemSetZeroBlob","Enclave/sqlite3.o"
0,5,"sqlite3VdbeMemShallowCopy","Enclave/sqlite3.o"
0,17,"sqlite3VdbeMemStringify","Enclave/sqlite3.o"
0,86,"sqlite3VdbeMemTranslate","Enclave/sqlite3.o"
0,14,"sqlite3VdbeMultiLoad","Enclave/sqlite3.o"
0,7,"sqlite3VdbeRealValue","Enclave/sqlite3.o"
0,1,"sqlite3VdbeRecordCompare","Enclave/sqlite3.o"
0,91,"sqlite3VdbeRecordCompareWithSkip","Enclave/sqlite3.o"
0,15,"sqlite3VdbeRecordUnpack.isra.0","Enclave/sqlite3.o"
0,13,"sqlite3VdbeReset","Enclave/sqlite3.o"
0,13,"sqlite3VdbeSerialGet","Enclave/sqlite3.o"
0,1,"sqlite3VdbeSetColName.part.0","Enclave/sqlite3.o"
0,10,"sqlite3VdbeSetNumCols","Enclave/sqlite3.o"
0,3,"sqlite3VdbeSetP4KeyInfo","Enclave/sqlite3.o"
0,20,"sqlite3VdbeSorterReset","Enclave/sqlite3.o"
0,3,"sqlite3VdbeSwap","Enclave/sqlite3.o"
0,15,"sqlite3VdbeTransferError","Enclave/sqlite3.o"
0,3,"sqlite3VectorErrorMsg.isra.0","Enclave/sqlite3.o"
0,12,"sqlite3VectorFieldSubexpr","Enclave/sqlite3.o"
0,35,"sqlite3ViewGetColumnNames","Enclave/sqlite3.o"
0,9,"sqlite3VtabCreateModule","Enclave/sqlite3.o"
0,18,"sqlite3VtabFinishParse","Enclave/sqlite3.o"
0,5,"sqlite3VtabImportErrmsg.isra.0","Enclave/sqlite3.o"
0,10,"sqlite3VtabMakeWritable","Enclave/sqlite3.o"
0,27,"sqlite3VtabOverloadFunction","Enclave/sqlite3.o"
0,1,"sqlite3VtabOverloadFunction.cold","Enclave/sqlite3.o"
0,16,"sqlite3VtabSavepoint.part.0","Enclave/sqlite3.o"
0,5,"sqlite3VtabUnlock","Enclave/sqlite3.o"
0,7,"sqlite3VtabUnlockList","Enclave/sqlite3.o"
0,37,"sqlite3WalCheckpoint","Enclave/sqlite3.o"
0,21,"sqlite3WalClose","Enclave/sqlite3.o"
0,7,"sqlite3WalDefaultHook","Enclave/sqlite3.o"
0,7,"sqlite3WalEndReadTransaction","Enclave/sqlite3.o"
0,3,"sqlite3WalEndWriteTransaction.part.0","Enclave/sqlite3.o"
0,23,"sqlite3WalFindFrame","Enclave/sqlite3.o"
0,9,"sqlite3WalkExprList","Enclave/sqlite3.o"
0,32,"sqlite3WalkSelect","Enclave/sqlite3.o"
0,772,"sqlite3WhereBegin","Enclave/sqlite3.o"
0,1,"sqlite3WhereBegin.cold","Enclave/sqlite3.o"
0,15,"sqlite3WhereClauseClear","Enclave/sqlite3.o"
0,115,"sqlite3WhereEnd","Enclave/sqlite3.o"
0,1,"sqlite3WhereEnd.cold","Enclave/sqlite3.o"
0,51,"sqlite3WhereExplainOneScan.part.0","Enclave/sqlite3.o"
0,5,"sqlite3WhereExprListUsage.part.0","Enclave/sqlite3.o"
0,28,"sqlite3WhereExprUsage","Enclave/sqlite3.o"
0,11,"sqlite3WhereFindTerm","Enclave/sqlite3.o"
0,11,"sqlite3WhereSplit","Enclave/sqlite3.o"
0,23,"sqlite3WithAdd","Enclave/sqlite3.o"
0,10,"sqlite3WithDelete.part.0","Enclave/sqlite3.o"
0,5,"sqlite3XPrintf","Enclave/sqlite3.o"
0,3,"sqlite3_aggregate_context","Enclave/sqlite3.o"
0,1,"sqlite3_aggregate_count","Enclave/sqlite3.o"
0,13,"sqlite3_auto_extension","Enclave/sqlite3.o"
0,22,"sqlite3_backup_finish","Enclave/sqlite3.o"
0,10,"sqlite3_backup_init","Enclave/sqlite3.o"
0,1,"sqlite3_backup_pagecount","Enclave/sqlite3.o"
0,1,"sqlite3_backup_remaining","Enclave/sqlite3.o"
0,96,"sqlite3_backup_step","Enclave/sqlite3.o"
0,1,"sqlite3_bind_blob","Enclave/sqlite3.o"
0,5,"sqlite3_bind_blob64","Enclave/sqlite3.o"
0,3,"sqlite3_bind_double","Enclave/sqlite3.o"
0,1,"sqlite3_bind_int","Enclave/sqlite3.o"
0,5,"sqlite3_bind_int64","Enclave/sqlite3.o"
0,1,"sqlite3_bind_null","Enclave/sqlite3.o"
0,3,"sqlite3_bind_parameter_count","Enclave/sqlite3.o"
0,5,"sqlite3_bind_parameter_index","Enclave/sqlite3.o"
0,8,"sqlite3_bind_parameter_name","Enclave/sqlite3.o"
0,1,"sqlite3_bind_text","Enclave/sqlite3.o"
0,1,"sqlite3_bind_text16","Enclave/sqlite3.o"
0,5,"sqlite3_bind_text64","Enclave/sqlite3.o"
0,12,"sqlite3_bind_value","Enclave/sqlite3.o"
0,3,"sqlite3_bind_zeroblob","Enclave/sqlite3.o"
0,7,"sqlite3_bind_zeroblob64","Enclave/sqlite3.o"
0,4,"sqlite3_blob_bytes","Enclave/sqlite3.o"
0,3,"sqlite3_blob_close","Enclave/sqlite3.o"
0,103,"sqlite3_blob_open","Enclave/sqlite3.o"
0,1,"sqlite3_blob_read","Enclave/sqlite3.o"
0,14,"sqlite3_blob_reopen","Enclave/sqlite3.o"
0,1,"sqlite3_blob_write","Enclave/sqlite3.o"
0,1,"sqlite3_busy_handler","Enclave/sqlite3.o"
0,3,"sqlite3_busy_timeout","Enclave/sqlite3.o"
0,6,"sqlite3_cancel_auto_extension","Enclave/sqlite3.o"
0,1,"sqlite3_changes","Enclave/sqlite3.o"
0,9,"sqlite3_clear_bindings","Enclave/sqlite3.o"
0,1,"sqlite3_close","Enclave/sqlite3.o"
0,1,"sqlite3_close_v2","Enclave/sqlite3.o"
0,1,"sqlite3_collation_needed","Enclave/sqlite3.o"
0,1,"sqlite3_collation_needed16","Enclave/sqlite3.o"
0,1,"sqlite3_column_blob","Enclave/sqlite3.o"
0,1,"sqlite3_column_bytes","Enclave/sqlite3.o"
0,1,"sqlite3_column_bytes16","Enclave/sqlite3.o"
0,3,"sqlite3_column_count","Enclave/sqlite3.o"
0,1,"sqlite3_column_decltype","Enclave/sqlite3.o"
0,1,"sqlite3_column_decltype16","Enclave/sqlite3.o"
0,1,"sqlite3_column_double","Enclave/sqlite3.o"
0,1,"sqlite3_column_int","Enclave/sqlite3.o"
0,1,"sqlite3_column_int64","Enclave/sqlite3.o"
0,1,"sqlite3_column_name","Enclave/sqlite3.o"
0,1,"sqlite3_column_name16","Enclave/sqlite3.o"
0,1,"sqlite3_column_text","Enclave/sqlite3.o"
0,1,"sqlite3_column_text16","Enclave/sqlite3.o"
0,1,"sqlite3_column_type","Enclave/sqlite3.o"
0,3,"sqlite3_column_value","Enclave/sqlite3.o"
0,1,"sqlite3_commit_hook","Enclave/sqlite3.o"
0,3,"sqlite3_compileoption_get","Enclave/sqlite3.o"
0,15,"sqlite3_compileoption_used","Enclave/sqlite3.o"
0,58,"sqlite3_complete","Enclave/sqlite3.o"
0,7,"sqlite3_complete16","Enclave/sqlite3.o"
0,1,"sqlite3_context_db_handle","Enclave/sqlite3.o"
0,1,"sqlite3_create_collation","Enclave/sqlite3.o"
0,6,"sqlite3_create_collation16","Enclave/sqlite3.o"
0,4,"sqlite3_create_collation_v2","Enclave/sqlite3.o"
0,1,"sqlite3_create_function","Enclave/sqlite3.o"
0,6,"sqlite3_create_function16","Enclave/sqlite3.o"
0,11,"sqlite3_create_function_v2","Enclave/sqlite3.o"
0,1,"sqlite3_create_module","Enclave/sqlite3.o"
0,1,"sqlite3_create_module_v2","Enclave/sqlite3.o"
0,4,"sqlite3_data_count","Enclave/sqlite3.o"
0,34,"sqlite3_db_cacheflush","Enclave/sqlite3.o"
0,34,"sqlite3_db_config","Enclave/sqlite3.o"
0,4,"sqlite3_db_filename","Enclave/sqlite3.o"
0,3,"sqlite3_db_handle","Enclave/sqlite3.o"
0,1,"sqlite3_db_mutex","Enclave/sqlite3.o"
0,3,"sqlite3_db_readonly","Enclave/sqlite3.o"
0,12,"sqlite3_db_release_memory","Enclave/sqlite3.o"
0,66,"sqlite3_db_status","Enclave/sqlite3.o"
0,4,"sqlite3_db_status.cold","Enclave/sqlite3.o"
0,27,"sqlite3_declare_vtab","Enclave/sqlite3.o"
0,1,"sqlite3_enable_shared_cache","Enclave/sqlite3.o"
0,15,"sqlite3_errmsg16","Enclave/sqlite3.o"
0,3,"sqlite3_errstr","Enclave/sqlite3.o"
0,4,"sqlite3_expanded_sql","Enclave/sqlite3.o"
0,3,"sqlite3_expired","Enclave/sqlite3.o"
0,9,"sqlite3_extended_errcode","Enclave/sqlite3.o"
0,1,"sqlite3_extended_result_codes","Enclave/sqlite3.o"
0,14,"sqlite3_file_control","Enclave/sqlite3.o"
0,11,"sqlite3_finalize","Enclave/sqlite3.o"
0,8,"sqlite3_free_table","Enclave/sqlite3.o"
0,1,"sqlite3_get_autocommit","Enclave/sqlite3.o"
0,8,"sqlite3_get_auxdata","Enclave/sqlite3.o"
0,29,"sqlite3_get_table","Enclave/sqlite3.o"
0,31,"sqlite3_get_table_cb","Enclave/sqlite3.o"
0,1,"sqlite3_interrupt","Enclave/sqlite3.o"
0,1,"sqlite3_last_insert_rowid","Enclave/sqlite3.o"
0,1,"sqlite3_libversion","Enclave/sqlite3.o"
0,1,"sqlite3_libversion_number","Enclave/sqlite3.o"
0,5,"sqlite3_limit","Enclave/sqlite3.o"
0,69,"sqlite3_load_extension","Enclave/sqlite3.o"
0,4,"sqlite3_malloc","Enclave/sqlite3.o"
0,3,"sqlite3_malloc64","Enclave/sqlite3.o"
0,3,"sqlite3_memory_highwater","Enclave/sqlite3.o"
0,1,"sqlite3_memory_used","Enclave/sqlite3.o"
0,7,"sqlite3_mprintf","Enclave/sqlite3.o"
0,3,"sqlite3_msize","Enclave/sqlite3.o"
0,3,"sqlite3_next_stmt","Enclave/sqlite3.o"
0,10,"sqlite3_open16","Enclave/sqlite3.o"
0,1,"sqlite3_open_v2","Enclave/sqlite3.o"
0,1,"sqlite3_prepare","Enclave/sqlite3.o"
0,1,"sqlite3_prepare16","Enclave/sqlite3.o"
0,1,"sqlite3_prepare16_v2","Enclave/sqlite3.o"
0,1,"sqlite3_prepare_v2","Enclave/sqlite3.o"
0,1,"sqlite3_profile","Enclave/sqlite3.o"
0,3,"sqlite3_progress_handler","Enclave/sqlite3.o"
0,18,"sqlite3_randomness","Enclave/sqlite3.o"
0,1,"sqlite3_randomness.cold","Enclave/sqlite3.o"
0,3,"sqlite3_realloc","Enclave/sqlite3.o"
0,3,"sqlite3_realloc64","Enclave/sqlite3.o"
0,1,"sqlite3_release_memory","Enclave/sqlite3.o"
0,8,"sqlite3_reset","Enclave/sqlite3.o"
0,3,"sqlite3_reset_auto_extension","Enclave/sqlite3.o"
0,1,"sqlite3_result_blob","Enclave/sqlite3.o"
0,3,"sqlite3_result_blob64","Enclave/sqlite3.o"
0,1,"sqlite3_result_double","Enclave/sqlite3.o"
0,1,"sqlite3_result_error","Enclave/sqlite3.o"
0,1,"sqlite3_result_error16","Enclave/sqlite3.o"
0,5,"sqlite3_result_error_code","Enclave/sqlite3.o"
0,6,"sqlite3_result_error_nomem","Enclave/sqlite3.o"
0,1,"sqlite3_result_error_toobig","Enclave/sqlite3.o"
0,3,"sqlite3_result_int","Enclave/sqlite3.o"
0,3,"sqlite3_result_int64","Enclave/sqlite3.o"
0,3,"sqlite3_result_null","Enclave/sqlite3.o"
0,1,"sqlite3_result_subtype","Enclave/sqlite3.o"
0,1,"sqlite3_result_text","Enclave/sqlite3.o"
0,1,"sqlite3_result_text16","Enclave/sqlite3.o"
0,1,"sqlite3_result_text16be","Enclave/sqlite3.o"
0,1,"sqlite3_result_text16le","Enclave/sqlite3.o"
0,3,"sqlite3_result_text64","Enclave/sqlite3.o"
0,1,"sqlite3_result_value","Enclave/sqlite3.o"
0,1,"sqlite3_result_zeroblob","Enclave/sqlite3.o"
0,3,"sqlite3_result_zeroblob64","Enclave/sqlite3.o"
0,1,"sqlite3_rollback_hook","Enclave/sqlite3.o"
0,4,"sqlite3_set_authorizer","Enclave/sqlite3.o"
0,15,"sqlite3_set_auxdata","Enclave/sqlite3.o"
0,1,"sqlite3_set_last_insert_rowid","Enclave/sqlite3.o"
0,5,"sqlite3_sleep","Enclave/sqlite3.o"
0,7,"sqlite3_snprintf","Enclave/sqlite3.o"
0,1,"sqlite3_soft_heap_limit","Enclave/sqlite3.o"
0,5,"sqlite3_soft_heap_limit64","Enclave/sqlite3.o"
0,1,"sqlite3_sourceid","Enclave/sqlite3.o"
0,3,"sqlite3_sql","Enclave/sqlite3.o"
0,5,"sqlite3_status","Enclave/sqlite3.o"
0,5,"sqlite3_status64","Enclave/sqlite3.o"
0,174,"sqlite3_step","Enclave/sqlite3.o"
0,4,"sqlite3_stmt_busy","Enclave/sqlite3.o"
0,3,"sqlite3_stmt_readonly","Enclave/sqlite3.o"
0,3,"sqlite3_stmt_status","Enclave/sqlite3.o"
0,1,"sqlite3_strglob","Enclave/sqlite3.o"
0,5,"sqlite3_stricmp","Enclave/sqlite3.o"
0,6,"sqlite3_stricmp.part.0","Enclave/sqlite3.o"
0,1,"sqlite3_strlike","Enclave/sqlite3.o"
0,5,"sqlite3_strnicmp","Enclave/sqlite3.o"
0,8,"sqlite3_strnicmp.part.0","Enclave/sqlite3.o"
0,3,"sqlite3_system_errno","Enclave/sqlite3.o"
0,56,"sqlite3_table_column_metadata","Enclave/sqlite3.o"
0,128,"sqlite3_test_control","Enclave/sqlite3.o"
0,1,"sqlite3_thread_cleanup","Enclave/sqlite3.o"
0,1,"sqlite3_threadsafe","Enclave/sqlite3.o"
0,1,"sqlite3_total_changes","Enclave/sqlite3.o"
0,1,"sqlite3_trace","Enclave/sqlite3.o"
0,4,"sqlite3_trace_v2","Enclave/sqlite3.o"
0,10,"sqlite3_transfer_bindings","Enclave/sqlite3.o"
0,1,"sqlite3_update_hook","Enclave/sqlite3.o"
0,3,"sqlite3_uri_boolean","Enclave/sqlite3.o"
0,7,"sqlite3_uri_int64","Enclave/sqlite3.o"
0,8,"sqlite3_uri_parameter","Enclave/sqlite3.o"
0,1,"sqlite3_user_data","Enclave/sqlite3.o"
0,8,"sqlite3_value_blob","Enclave/sqlite3.o"
0,1,"sqlite3_value_bytes","Enclave/sqlite3.o"
0,1,"sqlite3_value_bytes16","Enclave/sqlite3.o"
0,1,"sqlite3_value_double","Enclave/sqlite3.o"
0,8,"sqlite3_value_dup","Enclave/sqlite3.o"
0,1,"sqlite3_value_free","Enclave/sqlite3.o"
0,1,"sqlite3_value_int","Enclave/sqlite3.o"
0,1,"sqlite3_value_int64","Enclave/sqlite3.o"
0,3,"sqlite3_value_numeric_type","Enclave/sqlite3.o"
0,3,"sqlite3_value_subtype","Enclave/sqlite3.o"
0,1,"sqlite3_value_text","Enclave/sqlite3.o"
0,1,"sqlite3_value_text16","Enclave/sqlite3.o"
0,1,"sqlite3_value_text16be","Enclave/sqlite3.o"
0,1,"sqlite3_value_text16le","Enclave/sqlite3.o"
0,1,"sqlite3_value_type","Enclave/sqlite3.o"
0,1,"sqlite3_vfs_unregister","Enclave/sqlite3.o"
0,5,"sqlite3_vmprintf","Enclave/sqlite3.o"
0,3,"sqlite3_vsnprintf","Enclave/sqlite3.o"
0,3,"sqlite3_vsnprintf.part.0","Enclave/sqlite3.o"
0,9,"sqlite3_vtab_config","Enclave/sqlite3.o"
0,1,"sqlite3_vtab_on_conflict","Enclave/sqlite3.o"
0,3,"sqlite3_wal_autocheckpoint","Enclave/sqlite3.o"
0,1,"sqlite3_wal_checkpoint","Enclave/sqlite3.o"
0,20,"sqlite3_wal_checkpoint_v2","Enclave/sqlite3.o"
0,1,"sqlite3_wal_hook","Enclave/sqlite3.o"
0,3,"sqliteDefaultBusyCallback","Enclave/sqlite3.o"
0,1,"stat4Destructor","Enclave/sqlite3.o"
0,6,"statGet","Enclave/sqlite3.o"
0,3,"statInit","Enclave/sqlite3.o"
0,14,"statPush","Enclave/sqlite3.o"
0,3,"strAccumFinishRealloc","Enclave/sqlite3.o"
0,1,"strcmp",""
0,1,"strerror",""
0,4,"strerror_r",""
0,56,"strftimeFunc","Enclave/sqlite3.o"
0,12,"strlcpy",""
0,10,"strncmp",""
0,24,"subjournalPageIfRequired","Enclave/sqlite3.o"
0,35,"substExpr","Enclave/sqlite3.o"
0,5,"substExprList.part.0","Enclave/sqlite3.o"
0,18,"substSelect.part.0","Enclave/sqlite3.o"
0,64,"substrFunc","Enclave/sqlite3.o"
0,13,"sumFinalize","Enclave/sqlite3.o"
0,13,"sumStep","Enclave/sqlite3.o"
0,1,"sword",""
0,41,"syncJournal","Enclave/sqlite3.o"
0,21,"sys_trim",""
0,3,"sysconf","Enclave/ocall_interface.o"
0,14,"tableAndColumnIndex","Enclave/sqlite3.o"
0,6,"targetSrcList.isra.0","Enclave/sqlite3.o"
0,1,"tcrypto_access_version_dummy1",""
0,1,"tcxx_access_version_dummy1",""
0,1,"tcxx_access_version_dummy3",""
0,1,"tcxx_access_version_dummy4",""
0,1,"tcxx_access_version_dummy5",""
0,10,"termCanDriveIndex.isra.0","Enclave/sqlite3.o"
0,10,"terminate",""
0,1,"thread_info",""
0,1,"thread_info_fast",""
0,5,"throw_exception",""
0,3,"time","Enclave/ocall_interface.o"
0,7,"timeFunc","Enclave/sqlite3.o"
0,110,"tmalloc_large",""
0,66,"tmalloc_small",""
0,6,"totalFinalize","Enclave/sqlite3.o"
0,3,"total_changes","Enclave/sqlite3.o"
0,1,"trace",""
0,15,"translateColumnToCopy.isra.0","Enclave/sqlite3.o"
0,3,"triggerStepAllocate","Enclave/sqlite3.o"
0,49,"trimFunc","Enclave/sqlite3.o"
0,15,"trim_EPC_pages",""
0,4,"trim_range_commit_ocall",""
0,4,"trim_range_ocall",""
0,1,"trts_access_version_dummy1",""
0,37,"trts_handle_exception",""
0,95,"try_realloc_chunk",""
0,1,"tservice_access_version_dummy1",""
0,1,"tstdc_access_version_dummy1",""
0,6,"typeofFunc","Enclave/sqlite3.o"
0,9,"unexpected",""
0,8,"unicodeFunc","Enclave/sqlite3.o"
0,1,"uninit_global_object",""
0,8,"unixAccess","Enclave/sqlite3.o"
0,8,"unixCheckReservedLock","Enclave/sqlite3.o"
0,11,"unixClose","Enclave/sqlite3.o"
0,3,"unixCurrentTime","Enclave/sqlite3.o"
0,3,"unixCurrentTimeInt64","Enclave/sqlite3.o"
0,12,"unixDelete","Enclave/sqlite3.o"
0,1,"unixDeviceCharacteristics","Enclave/sqlite3.o"
0,1,"unixDlClose","Enclave/sqlite3.o"
0,3,"unixDlError","Enclave/sqlite3.o"
0,1,"unixDlOpen","Enclave/sqlite3.o"
0,1,"unixDlSym","Enclave/sqlite3.o"
0,10,"unixFetch","Enclave/sqlite3.o"
0,51,"unixFileControl","Enclave/sqlite3.o"
0,8,"unixFileLock","Enclave/sqlite3.o"
0,6,"unixFileSize","Enclave/sqlite3.o"
0,1,"unixFullPathname.cold","Enclave/sqlite3.o"
0,1,"unixGetLastError","Enclave/sqlite3.o"
0,5,"unixGetSystemCall","Enclave/sqlite3.o"
0,21,"unixGetTempname","Enclave/sqlite3.o"
0,1,"unixGetpagesize","Enclave/sqlite3.o"
0,58,"unixLock","Enclave/sqlite3.o"
0,1,"unixLogErrorAtLine","Enclave/sqlite3.o"
0,18,"unixMapfile.part.0","Enclave/sqlite3.o"
0,10,"unixNextSystemCall","Enclave/sqlite3.o"
0,96,"unixOpen","Enclave/sqlite3.o"
0,10,"unixRandomness","Enclave/sqlite3.o"
0,21,"unixRead","Enclave/sqlite3.o"
0,1,"unixSectorSize","Enclave/sqlite3.o"
0,15,"unixSetSystemCall","Enclave/sqlite3.o"
0,1,"unixShmBarrier","Enclave/sqlite3.o"
0,29,"unixShmLock","Enclave/sqlite3.o"
0,63,"unixShmMap","Enclave/sqlite3.o"
0,13,"unixShmPurge","Enclave/sqlite3.o"
0,7,"unixShmSystemLock.isra.0","Enclave/sqlite3.o"
0,12,"unixShmUnmap","Enclave/sqlite3.o"
0,1,"unixSleep","Enclave/sqlite3.o"
0,10,"unixSync","Enclave/sqlite3.o"
0,7,"unixTruncate","Enclave/sqlite3.o"
0,5,"unixUnfetch","Enclave/sqlite3.o"
0,1,"unixUnlock","Enclave/sqlite3.o"
0,9,"unixWrite","Enclave/sqlite3.o"
0,5,"unlink","Enclave/ocall_interface.o"
0,3,"unlockBtreeIfUnused.isra.0.part.0","Enclave/sqlite3.o"
0,3,"unw_init_local_common",""
0,56,"updateAccumulator","Enclave/sqlite3.o"
0,10,"updateRangeAffinityStr","Enclave/sqlite3.o"
0,7,"upperFunc","Enclave/sqlite3.o"
0,1,"uses_refcount",""
0,3,"utimes","Enclave/ocall_interface.o"
0,20,"validate_mem",""
